"AN_EXERCICIO","NR_PERIODO","IN_PERIODICIDADE","CO_ESFERA","CO_PODER","ID_ENTE","NO_ENTE","SG_ENTE","fase_despesa","funcao","VALUE","QT_HABITANTE","ELEMENTLABEL","DT_STATUS_COLETA","dh_consulta"
"2018","1","B","M","E","3129806","Ibirité","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","15472017.85","175721","Total das Despesas Exceto Intra-Orçamentárias","2019-06-01T01:30:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3118908","Cordisburgo","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","620189.88","9029","Total das Despesas Exceto Intra-Orçamentárias","2018-11-29T16:23:53Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3302007","Itaguaí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2927412.4","120855","Total de Despesas Intraorçamentária","2019-03-20T01:31:35Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3513801","Diadema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","8146525.73","420934","Total de Despesas Intraorçamentária","2019-08-07T17:31:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3205309","Vitória","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3115935.84","359555","Total de Despesas Intraorçamentária","2018-07-30T17:02:06Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3547809","Santo André","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3617061.04","712749","Total de Despesas Intraorçamentária","2018-11-30T14:28:49Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3149606","Pequi","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","546865.82","4369","Total das Despesas Exceto Intra-Orçamentárias","2018-07-20T17:19:25Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3525003","Jandira","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","11144646.82","120177","Total das Despesas Exceto Intra-Orçamentárias","2018-05-21T14:07:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3550308","São Paulo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","34806.03","12176866","Total de Despesas Intraorçamentária","2019-07-30T17:11:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3149309","Pedro Leopoldo","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","5420196.05","63406","Total das Despesas Exceto Intra-Orçamentárias","2018-06-05T18:38:54Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3202405","Guarapari","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","11151817.98","122982","Total das Despesas Exceto Intra-Orçamentárias","2020-03-11T13:32:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3302601","Mangaratiba","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","31034.4","43689","Total de Despesas Intraorçamentária","2019-05-23T11:07:53Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3552809","Taboão da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","34016442.9","275948","Total das Despesas Exceto Intra-Orçamentárias","2019-05-23T17:13:34Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3154606","Ribeirão das Neves","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","20877485.28","331045","Total das Despesas Exceto Intra-Orçamentárias","2019-08-01T01:34:27Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3301900","Itaboraí","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","22160709.5","230786","Total das Despesas Exceto Intra-Orçamentárias","2018-08-01T01:32:21Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3205309","Vitória","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","8951422.18","359555","Total de Despesas Intraorçamentária","2019-04-26T20:04:22Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3124104","Esmeraldas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","4780347.85","70200","Total das Despesas Exceto Intra-Orçamentárias","2020-07-31T01:30:31Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3120409","Cristiano Otoni","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","783949.04","5215","Total das Despesas Exceto Intra-Orçamentárias","2018-05-29T22:15:28Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3303203","Nilópolis","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","603841.3","158319","Total de Despesas Intraorçamentária","2019-01-31T13:04:59Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3551009","São Vicente","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","34057545.12","357989","Total das Despesas Exceto Intra-Orçamentárias","2018-10-15T13:40:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3548500","Santos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","92856256.19","434359","Total das Despesas Exceto Intra-Orçamentárias","2018-09-26T15:17:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3513504","Cubatão","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","28321280.39","127887","Total das Despesas Exceto Intra-Orçamentárias","2018-06-05T19:41:25Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3201308","Cariacica","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","41237414.14","384621","Total das Despesas Exceto Intra-Orçamentárias","2019-01-30T22:03:08Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3301850","Guapimirim","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","5150423","59613","Total das Despesas Exceto Intra-Orçamentárias","2019-04-08T13:10:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3513504","Cubatão","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2401413.02","127887","Total de Despesas Intraorçamentária","2018-06-05T19:41:25Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3106002","Bela Vista de Minas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1562290.9","10399","Total das Despesas Exceto Intra-Orçamentárias","2019-03-13T12:43:16Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3303500","Nova Iguaçu","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","68933943.8","797435","Total das Despesas Exceto Intra-Orçamentárias","2019-06-05T19:33:46Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3302270","Japeri","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","170397.67","103960","Total de Despesas Intraorçamentária","2019-07-23T16:04:17Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3136207","João Monlevade","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","9701728.64","79387","Total das Despesas Exceto Intra-Orçamentárias","2020-02-07T17:51:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3124104","Esmeraldas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","9107649.55","70200","Total das Despesas Exceto Intra-Orçamentárias","2020-09-11T01:30:34Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3522505","Itapevi","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","25121287.5","226488","Total das Despesas Exceto Intra-Orçamentárias","2018-05-29T14:25:08Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","2","B","M","E","3543303","Ribeirão Pires","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","583708.45","121130","Total de Despesas Intraorçamentária","2018-05-29T17:16:41Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","6","B","M","E","3147105","Pará de Minas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","538236.01","91969","Total de Despesas Intraorçamentária","2019-04-09T13:24:24Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3205309","Vitória","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","6019250.74","359555","Total de Despesas Intraorçamentária","2018-09-25T15:36:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3518800","Guarulhos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","184452361.17","1365899","Total das Despesas Exceto Intra-Orçamentárias","2019-07-30T17:55:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3205101","Viana","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","10894079.03","75652","Total das Despesas Exceto Intra-Orçamentárias","2018-12-06T01:33:33Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3550308","São Paulo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","32909.66","12176866","Total de Despesas Intraorçamentária","2019-05-30T16:48:36Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3118908","Cordisburgo","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","582978.37","8883","Total das Despesas Exceto Intra-Orçamentárias","2019-07-03T19:49:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3516309","Francisco Morato","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2585089.8","174008","Total de Despesas Intraorçamentária","2019-07-31T01:32:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3545001","Salesópolis","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2359748.9","17022","Total das Despesas Exceto Intra-Orçamentárias","2020-02-04T12:06:24Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3302908","Miguel Pereira","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3397150.3","25493","Total das Despesas Exceto Intra-Orçamentárias","2019-06-25T14:33:21Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3503901","Arujá","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","15568444.88","88455","Total das Despesas Exceto Intra-Orçamentárias","2019-07-23T18:02:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3205309","Vitória","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","5867740.24","359555","Total de Despesas Intraorçamentária","2018-07-30T17:02:06Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3506359","Bertioga","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","16149987.2","57942","Total das Despesas Exceto Intra-Orçamentárias","2018-07-30T17:06:18Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3302908","Miguel Pereira","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","181203.6","24855","Total de Despesas Intraorçamentária","2018-10-05T20:27:16Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3513801","Diadema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","50783865.39","420934","Total das Despesas Exceto Intra-Orçamentárias","2019-05-23T13:39:19Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3552809","Taboão da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2181919.4","285570","Total de Despesas Intraorçamentária","2019-05-29T21:13:57Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3548708","São Bernardo do Campo","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2413473.34","833240","Total de Despesas Intraorçamentária","2019-12-01T01:33:19Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3118908","Cordisburgo","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","639988.23","8883","Total das Despesas Exceto Intra-Orçamentárias","2019-12-02T11:00:08Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3162922","São Joaquim de Bicas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2977232.9","29674","Total das Despesas Exceto Intra-Orçamentárias","2018-07-25T19:06:13Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3162922","São Joaquim de Bicas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","3445550.63","29674","Total das Despesas Exceto Intra-Orçamentárias","2018-07-25T19:06:13Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3301801","Engenheiro Paulo de Frontin","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","2671730.8","13521","Total das Despesas Exceto Intra-Orçamentárias","2018-12-03T14:15:47Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3305109","São João de Meriti","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","183025.5","460541","Total de Despesas Intraorçamentária","2018-12-05T01:32:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3551009","São Vicente","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","41996877.6","357989","Total das Despesas Exceto Intra-Orçamentárias","2018-10-15T13:40:10Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","4","B","M","E","3548500","Santos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","23705413.55","434359","Total de Despesas Intraorçamentária","2018-09-26T15:17:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3302601","Mangaratiba","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","60339.8","43689","Total de Despesas Intraorçamentária","2019-07-30T12:37:38Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3146107","Ouro Preto","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","11724735.39","73994","Total das Despesas Exceto Intra-Orçamentárias","2020-03-06T01:30:49Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3302601","Mangaratiba","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","9408851.4","43689","Total das Despesas Exceto Intra-Orçamentárias","2019-11-22T12:42:43Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3552502","Suzano","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","2619695.9","294638","Total de Despesas Intraorçamentária","2020-11-05T01:30:42Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3301702","Duque de Caxias","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","14089041.8","914383","Total de Despesas Intraorçamentária","2020-06-06T01:31:29Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3202405","Guarapari","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","1482315.36","122982","Total de Despesas Intraorçamentária","2020-03-11T13:32:12Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3106200","Belo Horizonte","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","313670306.58","2501576","Total das Despesas Exceto Intra-Orçamentárias","2020-01-30T19:48:35Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3548500","Santos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","92529201.22","432957","Total das Despesas Exceto Intra-Orçamentárias","2019-11-28T19:26:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3305109","São João de Meriti","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","52769693.6","471888","Total das Despesas Exceto Intra-Orçamentárias","2020-11-07T01:30:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3305158","São José do Vale do Rio Preto","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3117674.09","21017","Total das Despesas Exceto Intra-Orçamentárias","2019-01-21T18:58:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3526209","Juquitiba","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3238260.44","31235","Total das Despesas Exceto Intra-Orçamentárias","2019-12-10T11:42:23Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3505708","Barueri","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","141851401.44","271306","Total das Despesas Exceto Intra-Orçamentárias","2019-11-29T20:17:09Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","2","B","M","E","3205309","Vitória","ES","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","40443231.48","358267","Total das Despesas Exceto Intra-Orçamentárias","2019-05-30T20:43:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3301850","Guapimirim","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","7357519.6","57105","Total das Despesas Exceto Intra-Orçamentárias","2018-12-01T01:36:28Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3136207","João Monlevade","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","8501912.2","79387","Total das Despesas Exceto Intra-Orçamentárias","2019-08-02T18:17:18Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","5","B","M","E","3525003","Jandira","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","11513609.27","120177","Total das Despesas Exceto Intra-Orçamentárias","2018-12-05T12:41:44Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3522208","Itapecerica da Serra","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","9257530.96","169103","Total das Despesas Exceto Intra-Orçamentárias","2018-05-17T13:29:05Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3515707","Ferraz de Vasconcelos","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","19273264.82","191993","Total das Despesas Exceto Intra-Orçamentárias","2019-07-31T13:53:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3161908","São Gonçalo do Rio Abaixo","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","5042160.55","10818","Total das Despesas Exceto Intra-Orçamentárias","2019-12-09T14:23:25Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","6","B","M","E","3136652","Juatuba","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","4458160.48","26484","Total das Despesas Exceto Intra-Orçamentárias","2020-04-01T00:12:49Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","3","B","M","E","3513801","Diadema","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","42519865.45","415180","Total das Despesas Exceto Intra-Orçamentárias","2018-08-27T13:56:18Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","1","B","M","E","3529401","Mauá","SP","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","43259101.29","468148","Total das Despesas Exceto Intra-Orçamentárias","2019-03-29T20:28:35Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2018","1","B","M","E","3157807","Santa Luzia","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","17259683.19","217610","Total das Despesas Exceto Intra-Orçamentárias","2018-05-11T18:19:45Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3162922","São Joaquim de Bicas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","3778625.71","30989","Total das Despesas Exceto Intra-Orçamentárias","2019-07-30T13:53:34Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","4","B","M","E","3304904","São Gonçalo","RJ","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","1036744.8","1077687","Total de Despesas Intraorçamentária","2019-10-03T01:32:27Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","3","B","M","E","3136652","Juatuba","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","433768.36","26484","Total de Despesas Intraorçamentária","2020-02-11T17:44:37Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3118007","Congonhas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Educação","12287949.31","54196","Total das Despesas Exceto Intra-Orçamentárias","2020-06-04T15:20:00Z","##------ Thu Nov 26 10:53:34 2020 ------##"
"2019","5","B","M","E","3118007","Congonhas","MG","DESPESAS LIQUIDADAS NO BIMESTRE","Saúde","862893.7","54196","Total de Despesas Intraorçamentária","2020-06-04T15:20:00Z","##------ Thu Nov 26 10:53:34 2020 ------##"
